vintage,age,gender,line,table_code,qx,source
2010,48,M,non_pension_type1,CL1,0.003538,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,49,M,non_pension_type1,CL1,0.003884,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,50,M,non_pension_type1,CL1,0.004249,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,51,M,non_pension_type1,CL1,0.004633,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,52,M,non_pension_type1,CL1,0.005032,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,53,M,non_pension_type1,CL1,0.005445,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,54,M,non_pension_type1,CL1,0.005869,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,55,M,non_pension_type1,CL1,0.006302,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,56,M,non_pension_type1,CL1,0.006747,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,57,M,non_pension_type1,CL1,0.007227,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,58,M,non_pension_type1,CL1,0.00777,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,59,M,non_pension_type1,CL1,0.008403,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,60,M,non_pension_type1,CL1,0.009161,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,61,M,non_pension_type1,CL1,0.010065,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,62,M,non_pension_type1,CL1,0.011129,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,63,M,non_pension_type1,CL1,0.01236,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,64,M,non_pension_type1,CL1,0.013771,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,65,M,non_pension_type1,CL1,0.015379,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,66,M,non_pension_type1,CL1,0.017212,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,67,M,non_pension_type1,CL1,0.019304,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,68,M,non_pension_type1,CL1,0.021691,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,69,M,non_pension_type1,CL1,0.024411,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,70,M,non_pension_type1,CL1,0.027495,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,71,M,non_pension_type1,CL1,0.030965,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,72,M,non_pension_type1,CL1,0.034832,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,73,M,non_pension_type1,CL1,0.039105,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,74,M,non_pension_type1,CL1,0.043796,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,75,M,non_pension_type1,CL1,0.048921,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,76,M,non_pension_type1,CL1,0.054506,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,77,M,non_pension_type1,CL1,0.060586,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,78,M,non_pension_type1,CL1,0.067202,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,79,M,non_pension_type1,CL1,0.0744,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,80,M,non_pension_type1,CL1,0.08222,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,81,M,non_pension_type1,CL1,0.0907,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,82,M,non_pension_type1,CL1,0.099868,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,83,M,non_pension_type1,CL1,0.109754,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,84,M,non_pension_type1,CL1,0.120388,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,85,M,non_pension_type1,CL1,0.131817,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,86,M,non_pension_type1,CL1,0.144105,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,87,M,non_pension_type1,CL1,0.157334,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,88,M,non_pension_type1,CL1,0.171609,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,89,M,non_pension_type1,CL1,0.187046,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,90,M,non_pension_type1,CL1,0.203765,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,91,M,non_pension_type1,CL1,0.221873,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,92,M,non_pension_type1,CL1,0.241451,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,93,M,non_pension_type1,CL1,0.262539,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,94,M,non_pension_type1,CL1,0.285129,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,95,M,non_pension_type1,CL1,0.30916,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,96,M,non_pension_type1,CL1,0.334529,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,97,M,non_pension_type1,CL1,0.361101,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,98,M,non_pension_type1,CL1,0.388727,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,99,M,non_pension_type1,CL1,0.417257,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,100,M,non_pension_type1,CL1,0.446544,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,101,M,non_pension_type1,CL1,0.476447,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,102,M,non_pension_type1,CL1,0.50683,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,103,M,non_pension_type1,CL1,0.537558,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,104,M,non_pension_type1,CL1,0.568497,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,105,M,non_pension_type1,CL1,1.0,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,0,F,non_pension_type2,CL4,0.000455,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,1,F,non_pension_type2,CL4,0.000324,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,2,F,non_pension_type2,CL4,0.000236,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,3,F,non_pension_type2,CL4,0.00018,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,4,F,non_pension_type2,CL4,0.000149,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,5,F,non_pension_type2,CL4,0.000131,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,6,F,non_pension_type2,CL4,0.000119,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,7,F,non_pension_type2,CL4,0.00011,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,8,F,non_pension_type2,CL4,0.000105,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,9,F,non_pension_type2,CL4,0.000103,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,10,F,non_pension_type2,CL4,0.000103,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,11,F,non_pension_type2,CL4,0.000105,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,12,F,non_pension_type2,CL4,0.000109,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,13,F,non_pension_type2,CL4,0.000115,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,14,F,non_pension_type2,CL4,0.000121,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,15,F,non_pension_type2,CL4,0.000128,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,16,F,non_pension_type2,CL4,0.000135,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,17,F,non_pension_type2,CL4,0.000141,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,18,F,non_pension_type2,CL4,0.000149,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,19,F,non_pension_type2,CL4,0.000156,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,20,F,non_pension_type2,CL4,0.000163,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,21,F,non_pension_type2,CL4,0.00017,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,22,F,non_pension_type2,CL4,0.000178,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,23,F,non_pension_type2,CL4,0.000185,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,24,F,non_pension_type2,CL4,0.000192,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,25,F,non_pension_type2,CL4,0.0002,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,26,F,non_pension_type2,CL4,0.000208,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,27,F,non_pension_type2,CL4,0.000216,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,28,F,non_pension_type2,CL4,0.000225,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,29,F,non_pension_type2,CL4,0.000235,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,30,F,non_pension_type2,CL4,0.000247,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,31,F,non_pension_type2,CL4,0.000261,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,32,F,non_pension_type2,CL4,0.000277,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,33,F,non_pension_type2,CL4,0.000297,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,34,F,non_pension_type2,CL4,0.000319,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,35,F,non_pension_type2,CL4,0.000346,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,36,F,non_pension_type2,CL4,0.000376,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,37,F,non_pension_type2,CL4,0.000411,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,38,F,non_pension_type2,CL4,0.00045,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,39,F,non_pension_type2,CL4,0.000494,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,40,F,non_pension_type2,CL4,0.000542,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,41,F,non_pension_type2,CL4,0.000595,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,42,F,non_pension_type2,CL4,0.000653,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,43,F,non_pension_type2,CL4,0.000715,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,44,F,non_pension_type2,CL4,0.000783,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,45,F,non_pension_type2,CL4,0.000857,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,46,F,non_pension_type2,CL4,0.000935,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,47,F,non_pension_type2,CL4,0.00102,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,48,F,non_pension_type2,CL4,0.001112,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,49,F,non_pension_type2,CL4,0.001212,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,50,F,non_pension_type2,CL4,0.001321,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,51,F,non_pension_type2,CL4,0.001439,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,52,F,non_pension_type2,CL4,0.001568,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,53,F,non_pension_type2,CL4,0.001709,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,54,F,non_pension_type2,CL4,0.001861,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,55,F,non_pension_type2,CL4,0.002027,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,56,F,non_pension_type2,CL4,0.002208,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,57,F,non_pension_type2,CL4,0.002403,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,58,F,non_pension_type2,CL4,0.002613,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,59,F,non_pension_type2,CL4,0.00284,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,60,F,non_pension_type2,CL4,0.003088,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,61,F,non_pension_type2,CL4,0.003366,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,62,F,non_pension_type2,CL4,0.003684,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,63,F,non_pension_type2,CL4,0.004055,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,64,F,non_pension_type2,CL4,0.004495,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,65,F,non_pension_type2,CL4,0.005016,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,66,F,non_pension_type2,CL4,0.005626,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,67,F,non_pension_type2,CL4,0.006326,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,68,F,non_pension_type2,CL4,0.007115,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,69,F,non_pension_type2,CL4,0.008,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,70,F,non_pension_type2,CL4,0.009007,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,71,F,non_pension_type2,CL4,0.010185,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,72,F,non_pension_type2,CL4,0.011606,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,73,F,non_pension_type2,CL4,0.013353,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,74,F,non_pension_type2,CL4,0.015508,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,75,F,non_pension_type2,CL4,0.018134,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,76,F,non_pension_type2,CL4,0.021268,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,77,F,non_pension_type2,CL4,0.024916,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,78,F,non_pension_type2,CL4,0.029062,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,79,F,non_pension_type2,CL4,0.033674,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,80,F,non_pension_type2,CL4,0.038718,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,81,F,non_pension_type2,CL4,0.04416,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,82,F,non_pension_type2,CL4,0.049977,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,83,F,non_pension_type2,CL4,0.056157,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,84,F,non_pension_type2,CL4,0.062695,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,85,F,non_pension_type2,CL4,0.069596,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,86,F,non_pension_type2,CL4,0.076863,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,87,F,non_pension_type2,CL4,0.084501,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,88,F,non_pension_type2,CL4,0.092504,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,89,F,non_pension_type2,CL4,0.100864,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,90,F,non_pension_type2,CL4,0.109567,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,91,F,non_pension_type2,CL4,0.118605,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,92,F,non_pension_type2,CL4,0.127985,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,93,F,non_pension_type2,CL4,0.137743,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,94,F,non_pension_type2,CL4,0.147962,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,95,F,non_pension_type2,CL4,0.158777,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,96,F,non_pension_type2,CL4,0.17038,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,97,F,non_pension_type2,CL4,0.18302,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,98,F,non_pension_type2,CL4,0.196986,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,99,F,non_pension_type2,CL4,0.212604,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,100,F,non_pension_type2,CL4,0.230215,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,101,F,non_pension_type2,CL4,0.250172,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,102,F,non_pension_type2,CL4,0.272831,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,103,F,non_pension_type2,CL4,0.298551,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,104,F,non_pension_type2,CL4,0.327687,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,105,F,non_pension_type2,CL4,1.0,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,0,M,non_pension_type2,CL3,0.00062,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,1,M,non_pension_type2,CL3,0.000465,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,2,M,non_pension_type2,CL3,0.000353,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,3,M,non_pension_type2,CL3,0.000278,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,4,M,non_pension_type2,CL3,0.000229,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,5,M,non_pension_type2,CL3,0.0002,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,6,M,non_pension_type2,CL3,0.000182,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,7,M,non_pension_type2,CL3,0.000172,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,8,M,non_pension_type2,CL3,0.000171,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,9,M,non_pension_type2,CL3,0.000177,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,10,M,non_pension_type2,CL3,0.000187,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,11,M,non_pension_type2,CL3,0.000202,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,12,M,non_pension_type2,CL3,0.00022,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,13,M,non_pension_type2,CL3,0.00024,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,14,M,non_pension_type2,CL3,0.000261,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,15,M,non_pension_type2,CL3,0.00028,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,16,M,non_pension_type2,CL3,0.000298,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,17,M,non_pension_type2,CL3,0.000315,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,18,M,non_pension_type2,CL3,0.000331,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,19,M,non_pension_type2,CL3,0.000346,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,20,M,non_pension_type2,CL3,0.000361,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,21,M,non_pension_type2,CL3,0.000376,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,22,M,non_pension_type2,CL3,0.000392,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,23,M,non_pension_type2,CL3,0.000409,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,24,M,non_pension_type2,CL3,0.000428,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,25,M,non_pension_type2,CL3,0.000448,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,26,M,non_pension_type2,CL3,0.000471,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,27,M,non_pension_type2,CL3,0.000497,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,28,M,non_pension_type2,CL3,0.000526,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,29,M,non_pension_type2,CL3,0.000558,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,30,M,non_pension_type2,CL3,0.000595,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,31,M,non_pension_type2,CL3,0.000635,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,32,M,non_pension_type2,CL3,0.000681,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,33,M,non_pension_type2,CL3,0.000732,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,34,M,non_pension_type2,CL3,0.000788,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,35,M,non_pension_type2,CL3,0.00085,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,36,M,non_pension_type2,CL3,0.000919,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,37,M,non_pension_type2,CL3,0.000995,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,38,M,non_pension_type2,CL3,0.001078,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,39,M,non_pension_type2,CL3,0.00117,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,40,M,non_pension_type2,CL3,0.00127,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,41,M,non_pension_type2,CL3,0.00138,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,42,M,non_pension_type2,CL3,0.0015,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,43,M,non_pension_type2,CL3,0.001631,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,44,M,non_pension_type2,CL3,0.001774,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,45,M,non_pension_type2,CL3,0.001929,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,46,M,non_pension_type2,CL3,0.002096,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,47,M,non_pension_type2,CL3,0.002277,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,48,M,non_pension_type2,CL3,0.002472,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,49,M,non_pension_type2,CL3,0.002682,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,50,M,non_pension_type2,CL3,0.002908,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,51,M,non_pension_type2,CL3,0.00315,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,52,M,non_pension_type2,CL3,0.003409,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,53,M,non_pension_type2,CL3,0.003686,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,54,M,non_pension_type2,CL3,0.003982,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,55,M,non_pension_type2,CL3,0.004297,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,56,M,non_pension_type2,CL3,0.004636,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,57,M,non_pension_type2,CL3,0.004999,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,58,M,non_pension_type2,CL3,0.005389,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,59,M,non_pension_type2,CL3,0.005807,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,60,M,non_pension_type2,CL3,0.006258,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,61,M,non_pension_type2,CL3,0.006742,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,62,M,non_pension_type2,CL3,0.007261,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,63,M,non_pension_type2,CL3,0.007815,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,64,M,non_pension_type2,CL3,0.008405,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,65,M,non_pension_type2,CL3,0.009039,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,66,M,non_pension_type2,CL3,0.009738,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,67,M,non_pension_type2,CL3,0.010538,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,68,M,non_pension_type2,CL3,0.011496,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,69,M,non_pension_type2,CL3,0.012686,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,70,M,non_pension_type2,CL3,0.014192,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,71,M,non_pension_type2,CL3,0.016106,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,72,M,non_pension_type2,CL3,0.018517,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,73,M,non_pension_type2,CL3,0.02151,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,74,M,non_pension_type2,CL3,0.025151,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,75,M,non_pension_type2,CL3,0.02949,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,76,M,non_pension_type2,CL3,0.034545,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,77,M,non_pension_type2,CL3,0.04031,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,78,M,non_pension_type2,CL3,0.046747,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,79,M,non_pension_type2,CL3,0.053801,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,80,M,non_pension_type2,CL3,0.061403,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,81,M,non_pension_type2,CL3,0.069485,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,82,M,non_pension_type2,CL3,0.077987,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,83,M,non_pension_type2,CL3,0.086872,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,84,M,non_pension_type2,CL3,0.09613,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,85,M,non_pension_type2,CL3,0.105786,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,86,M,non_pension_type2,CL3,0.1159,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,87,M,non_pension_type2,CL3,0.126569,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,88,M,non_pension_type2,CL3,0.137917,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,89,M,non_pension_type2,CL3,0.150089,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,90,M,non_pension_type2,CL3,0.163239,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,91,M,non_pension_type2,CL3,0.177519,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,92,M,non_pension_type2,CL3,0.193067,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,93,M,non_pension_type2,CL3,0.209999,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,94,M,non_pension_type2,CL3,0.228394,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,95,M,non_pension_type2,CL3,0.248299,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,96,M,non_pension_type2,CL3,0.269718,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,97,M,non_pension_type2,CL3,0.292621,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,98,M,non_pension_type2,CL3,0.316951,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,99,M,non_pension_type2,CL3,0.342628,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,100,M,non_pension_type2,CL3,0.369561,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,101,M,non_pension_type2,CL3,0.397652,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,102,M,non_pension_type2,CL3,0.426801,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,103,M,non_pension_type2,CL3,0.456906,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,104,M,non_pension_type2,CL3,0.487867,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,105,M,non_pension_type2,CL3,1.0,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,0,F,pension,CL6,0.000453,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,1,F,pension,CL6,0.000289,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,2,F,pension,CL6,0.000184,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,3,F,pension,CL6,0.000124,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,4,F,pension,CL6,9.5e-05,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,5,F,pension,CL6,8.4e-05,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,6,F,pension,CL6,7.8e-05,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,7,F,pension,CL6,7.4e-05,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,8,F,pension,CL6,7.2e-05,"CL(2010-2013), CIRC Notice ????2016?107?"
2010,9,F,pension,CL6,7.2e-05,"CL(2010-2013), CIRC Notice ????2016?107?"
